Date,Sales
04/19/2017,8500
04/20/2017,8500
04/21/2017,8500
04/22/2017,8500
04/23/2017,8500
04/24/2017,8500
04/25/2017,8500
04/26/2017,8500
04/27/2017,8500
04/28/2017,8500
04/29/2017,8500
04/30/2017,8500
05/01/2017,4700
05/02/2017,4700
05/03/2017,4700
05/04/2017,4700
05/05/2017,4700
05/06/2017,4700
05/07/2017,4700
05/08/2017,4700
05/09/2017,4700
05/10/2017,4700
05/11/2017,4700
05/12/2017,4700
05/13/2017,4700
05/14/2017,4700
05/15/2017,4700
05/16/2017,4700
05/17/2017,4700
05/18/2017,4700
05/19/2017,4700
05/20/2017,4700
05/21/2017,4700
05/22/2017,4700
05/23/2017,4700
05/24/2017,4700
05/25/2017,4700
05/26/2017,4700
05/27/2017,4700
05/28/2017,4700
05/29/2017,4700
05/30/2017,4700
05/31/2017,4700
06/01/2017,4200
06/02/2017,4200
06/03/2017,4200
06/04/2017,4200
06/05/2017,4200
06/06/2017,4200
06/07/2017,4200
06/08/2017,4200
06/09/2017,4200
06/10/2017,4200
06/11/2017,4200
06/12/2017,4200
06/13/2017,4200
06/14/2017,4200
06/15/2017,4200
06/16/2017,4200
06/17/2017,4200
06/18/2017,4200
06/19/2017,4200
06/20/2017,4200
06/21/2017,4200
06/22/2017,4200
06/23/2017,4200
06/24/2017,4200
06/25/2017,4200
06/26/2017,4200
06/27/2017,4200
06/28/2017,4200
06/29/2017,4200
06/30/2017,4200
07/01/2017,3750
07/02/2017,3750
07/03/2017,3750
07/04/2017,3750
07/05/2017,3750
07/06/2017,3750
07/07/2017,3750
07/08/2017,3750
07/09/2017,3750
07/10/2017,3750
07/11/2017,3750
07/12/2017,3750
07/13/2017,3750
07/14/2017,3750
07/15/2017,3750
07/16/2017,3750
07/17/2017,3750
07/18/2017,3750
07/19/2017,3750
07/20/2017,3750
07/21/2017,3750
07/22/2017,3750
07/23/2017,3750
07/24/2017,3750
07/25/2017,3750
07/26/2017,3750
07/27/2017,3750
07/28/2017,3750
07/29/2017,3750
07/30/2017,3750
07/31/2017,3750
08/01/2017,4200
08/02/2017,4200
08/03/2017,4200
08/04/2017,4200
08/05/2017,4200
08/06/2017,4200
08/07/2017,4200
08/08/2017,4200
08/09/2017,4200
08/10/2017,4200
08/11/2017,4200
08/12/2017,4200
08/13/2017,4200
08/14/2017,4200
08/15/2017,4200
08/16/2017,4200
08/17/2017,4200
08/18/2017,4200
08/19/2017,4200
08/20/2017,4200
08/21/2017,4200
08/22/2017,4200
08/23/2017,4200
08/24/2017,4200
08/25/2017,4200
08/26/2017,4200
08/27/2017,4200
08/28/2017,4200
08/29/2017,4200
08/30/2017,4200
08/31/2017,4200
09/01/2017,4010
09/02/2017,4010
09/03/2017,4010
09/04/2017,4010
09/05/2017,4010
09/06/2017,4010
09/07/2017,4010
09/08/2017,4010
09/09/2017,4010
09/10/2017,4010
09/11/2017,4010
09/12/2017,4010
09/13/2017,4010
09/14/2017,4010
09/15/2017,4010
09/16/2017,4010
09/17/2017,4010
09/18/2017,4010
09/19/2017,4010
09/20/2017,4010
09/21/2017,4010
09/22/2017,4010
09/23/2017,4010
09/24/2017,4010
09/25/2017,4010
09/26/2017,4010
09/27/2017,4010
09/28/2017,4010
09/29/2017,4010
09/30/2017,4010
10/01/2017,4600
10/02/2017,4600
10/03/2017,4600
10/04/2017,4600
10/05/2017,4600
10/06/2017,4600
10/07/2017,4600
10/08/2017,4600
10/09/2017,4600
10/10/2017,4600
10/11/2017,4600
10/12/2017,4600
10/13/2017,4600
10/14/2017,4600
10/15/2017,4600
10/16/2017,4600
10/17/2017,4600
10/18/2017,4600
10/19/2017,4600
10/20/2017,4600
10/21/2017,4600
10/22/2017,4600
10/23/2017,4600
10/24/2017,4600
10/25/2017,4600
10/26/2017,4600
10/27/2017,4600
10/28/2017,4600
10/29/2017,4600
10/30/2017,4600
10/31/2017,4600
11/01/2017,5205
11/02/2017,5205
11/03/2017,5205
11/04/2017,5205
11/05/2017,5205
11/06/2017,5205
11/07/2017,5205
11/08/2017,5205
11/09/2017,5205
11/10/2017,5205
11/11/2017,5205
11/12/2017,5205
11/13/2017,5205
11/14/2017,5205
11/15/2017,5205
11/16/2017,5205
11/17/2017,5205
11/18/2017,5205
11/19/2017,5205
11/20/2017,5205
11/21/2017,5205
11/22/2017,5205
11/23/2017,5205
11/24/2017,5205
11/25/2017,5205
11/26/2017,5205
11/27/2017,5205
11/28/2017,5205
11/29/2017,5205
11/30/2017,5205
12/01/2017,5370
12/02/2017,5370
12/03/2017,5370
12/04/2017,5370
12/05/2017,5370
12/06/2017,5370
12/07/2017,5370
12/08/2017,5370
12/09/2017,5370
12/10/2017,5370
12/11/2017,5370
12/12/2017,5370
12/13/2017,5370
12/14/2017,5370
12/15/2017,5370
12/16/2017,5370
12/17/2017,5370
12/18/2017,5370
12/19/2017,5370
12/20/2017,5370
12/21/2017,5370
12/22/2017,5370
12/23/2017,5370
12/24/2017,5370
12/25/2017,5370
12/26/2017,5370
12/27/2017,5370
12/28/2017,5370
12/29/2017,5370
12/30/2017,5370
12/31/2017,5370
01/01/2018,5200
01/02/2018,5200
01/03/2018,5200
01/04/2018,5200
01/05/2018,5200
01/06/2018,5200
01/07/2018,5200
01/08/2018,5200
01/09/2018,5200
01/10/2018,5200
01/11/2018,5200
01/12/2018,5200
01/13/2018,5200
01/14/2018,5200
01/15/2018,5200
01/16/2018,5200
01/17/2018,5200
01/18/2018,5200
01/19/2018,5200
01/20/2018,5200
01/21/2018,5200
01/22/2018,5200
01/23/2018,5200
01/24/2018,5200
01/25/2018,5200
01/26/2018,5200
01/27/2018,5200
01/28/2018,5200
01/29/2018,5200
01/30/2018,5200
01/31/2018,5200
02/01/2018,6800
02/02/2018,6800
02/03/2018,6800
02/04/2018,6800
02/05/2018,6800
02/06/2018,6800
02/07/2018,6800
02/08/2018,6800
02/09/2018,6800
02/10/2018,6800
02/11/2018,6800
02/12/2018,6800
02/13/2018,6800
02/14/2018,6800
02/15/2018,6800
02/16/2018,6800
02/17/2018,6800
02/18/2018,6800
02/19/2018,6800
02/20/2018,6800
02/21/2018,6800
02/22/2018,6800
02/23/2018,6800
02/24/2018,6800
02/25/2018,6800
02/26/2018,6800
02/27/2018,6800
02/28/2018,6800
03/01/2018,7200
03/02/2018,7200
03/03/2018,7200
03/04/2018,7200
03/05/2018,7200
03/06/2018,7200
03/07/2018,7200
03/08/2018,7200
03/09/2018,7200
03/10/2018,7200
03/11/2018,7200
03/12/2018,7200
03/13/2018,7200
03/14/2018,7200
03/15/2018,7200
03/16/2018,7200
03/17/2018,7200
03/18/2018,7200
03/19/2018,7200
03/20/2018,7200
03/21/2018,7200
03/22/2018,7200
03/23/2018,7200
03/24/2018,7200
03/25/2018,7200
03/26/2018,7200
03/27/2018,7200
03/28/2018,7200
03/29/2018,7200
03/30/2018,7200
03/31/2018,7200
04/01/2018,9300
04/02/2018,9300
04/03/2018,9300
04/04/2018,9300
04/05/2018,9300
04/06/2018,9300
04/07/2018,9300
04/08/2018,9300
04/09/2018,9300
04/10/2018,9300
04/11/2018,9300
04/12/2018,9300
04/13/2018,9300
04/14/2018,9300
04/15/2018,9300
04/16/2018,9300
04/17/2018,9300
04/18/2018,9300
04/19/2018,9300
04/20/2018,9300
04/21/2018,9300
04/22/2018,9300
04/23/2018,9300
04/24/2018,9300
04/25/2018,9300
04/26/2018,9300
04/27/2018,9300
04/28/2018,9300
04/29/2018,9300
04/30/2018,9300
05/01/2018,8010
05/02/2018,8010
05/03/2018,8010
05/04/2018,8010
05/05/2018,8010
05/06/2018,8010
05/07/2018,8010
05/08/2018,8010
05/09/2018,8010
05/10/2018,8010
05/11/2018,8010
05/12/2018,8010
05/13/2018,8010
05/14/2018,8010
05/15/2018,8010
05/16/2018,8010
05/17/2018,8010
05/18/2018,8010
05/19/2018,8010
05/20/2018,8010
05/21/2018,8010
05/22/2018,8010
05/23/2018,8010
05/24/2018,8010
05/25/2018,8010
05/26/2018,8010
05/27/2018,8010
05/28/2018,8010
05/29/2018,8010
05/30/2018,8010
05/31/2018,8010
06/01/2018,7900
06/02/2018,7900
06/03/2018,7900
06/04/2018,7900
06/05/2018,7900
06/06/2018,7900
06/07/2018,7900
06/08/2018,7900
06/09/2018,7900
06/10/2018,7900
06/11/2018,7900
06/12/2018,7900
06/13/2018,7900
06/14/2018,7900
06/15/2018,7900
06/16/2018,7900
06/17/2018,7900
06/18/2018,7900
06/19/2018,7900
06/20/2018,7900
06/21/2018,7900
06/22/2018,7900
06/23/2018,7900
06/24/2018,7900
06/25/2018,7900
06/26/2018,7900
06/27/2018,7900
06/28/2018,7900
06/29/2018,7900
06/30/2018,7900
07/01/2018,7070
07/02/2018,7070
07/03/2018,7070
07/04/2018,7070
07/05/2018,7070
07/06/2018,7070
07/07/2018,7070
07/08/2018,7070
07/09/2018,7070
07/10/2018,7070
07/11/2018,7070
07/12/2018,7070
07/13/2018,7070
07/14/2018,7070
07/15/2018,7070
07/16/2018,7070
07/17/2018,7070
07/18/2018,7070
07/19/2018,7070
07/20/2018,7070
07/21/2018,7070
07/22/2018,7070
07/23/2018,7070
07/24/2018,7070
07/25/2018,7070
07/26/2018,7070
07/27/2018,7070
07/28/2018,7070
07/29/2018,7070
07/30/2018,7070
07/31/2018,7070
08/01/2018,7020
08/02/2018,7020
08/03/2018,7020
08/04/2018,7020
08/05/2018,7020
08/06/2018,7020
08/07/2018,7020
08/08/2018,7020
08/09/2018,7020
08/10/2018,7020
08/11/2018,7020
08/12/2018,7020
08/13/2018,7020
08/14/2018,7020
08/15/2018,7020
08/16/2018,7020
08/17/2018,7020
08/18/2018,7020
08/19/2018,7020
08/20/2018,7020
08/21/2018,7020
08/22/2018,7020
08/23/2018,7020
08/24/2018,7020
08/25/2018,7020
08/26/2018,7020
08/27/2018,7020
08/28/2018,7020
08/29/2018,7020
08/30/2018,7020
08/31/2018,7020
09/01/2018,5900
09/02/2018,5900
09/03/2018,5900
09/04/2018,5900
09/05/2018,5900
09/06/2018,5900
09/07/2018,5900
09/08/2018,5900
09/09/2018,5900
09/10/2018,5900
09/11/2018,5900
09/12/2018,5900
09/13/2018,5900
09/14/2018,5900
09/15/2018,5900
09/16/2018,5900
09/17/2018,5900
09/18/2018,5900
09/19/2018,5900
09/20/2018,5900
09/21/2018,5900
09/22/2018,5900
09/23/2018,5900
09/24/2018,5900
09/25/2018,5900
09/26/2018,5900
09/27/2018,5900
09/28/2018,5900
09/29/2018,5900
09/30/2018,5900
10/01/2018,6150
10/02/2018,6150
10/03/2018,6150
10/04/2018,6150
10/05/2018,6150
10/06/2018,6150
10/07/2018,6150
10/08/2018,6150
10/09/2018,6150
10/10/2018,6150
10/11/2018,6150
10/12/2018,6150
10/13/2018,6150
10/14/2018,6150
10/15/2018,6150
10/16/2018,6150
10/17/2018,6150
10/18/2018,6150
10/19/2018,6150
10/20/2018,6150
10/21/2018,6150
10/22/2018,6150
10/23/2018,6150
10/24/2018,6150
10/25/2018,6150
10/26/2018,6150
10/27/2018,6150
10/28/2018,6150
10/29/2018,6150
10/30/2018,6150
10/31/2018,6150
11/01/2018,5970
11/02/2018,5970
11/03/2018,5970
11/04/2018,5970
11/05/2018,5970
11/06/2018,5970
11/07/2018,5970
11/08/2018,5970
11/09/2018,5970
11/10/2018,5970
11/11/2018,5970
11/12/2018,5970
11/13/2018,5970
11/14/2018,5970
11/15/2018,5970
11/16/2018,5970
11/17/2018,5970
11/18/2018,5970
11/19/2018,5970
11/20/2018,5970
11/21/2018,5970
11/22/2018,5970
11/23/2018,5970
11/24/2018,5970
11/25/2018,5970
11/26/2018,5970
11/27/2018,5970
11/28/2018,5970
11/29/2018,5970
11/30/2018,5970
12/01/2018,6320
12/02/2018,6320
12/03/2018,6320
12/04/2018,6320
12/05/2018,6320
12/06/2018,6320
12/07/2018,6320
12/08/2018,6320
12/09/2018,6320
12/10/2018,6320
12/11/2018,6320
12/12/2018,6320
12/13/2018,6320
12/14/2018,6320
12/15/2018,6320
12/16/2018,6320
12/17/2018,6320
12/18/2018,6320
12/19/2018,6320
12/20/2018,6320
12/21/2018,6320
12/22/2018,6320
12/23/2018,6320
12/24/2018,6320
12/25/2018,6320
12/26/2018,6320
12/27/2018,6320
12/28/2018,6320
12/29/2018,6320
12/30/2018,6320
12/31/2018,6320
01/01/2019,5870
01/02/2019,5870
01/03/2019,5870
01/04/2019,5870
01/05/2019,5870
01/06/2019,5870
01/07/2019,5870
01/08/2019,5870
01/09/2019,5870
01/10/2019,5870
01/11/2019,5870
01/12/2019,5870
01/13/2019,5870
01/14/2019,5870
01/15/2019,5870
01/16/2019,5870
01/17/2019,5870
01/18/2019,5870
01/19/2019,5870
01/20/2019,5870
01/21/2019,5870
01/22/2019,5870
01/23/2019,5870
01/24/2019,5870
01/25/2019,5870
01/26/2019,5870
01/27/2019,5870
01/28/2019,5870
01/29/2019,5870
01/30/2019,5870
01/31/2019,5870
02/01/2019,7100
02/02/2019,7100
02/03/2019,7100
02/04/2019,7100
02/05/2019,7100
02/06/2019,7100
02/07/2019,7100
02/08/2019,7100
02/09/2019,7100
02/10/2019,7100
02/11/2019,7100
02/12/2019,7100
02/13/2019,7100
02/14/2019,7100
02/15/2019,7100
02/16/2019,7100
02/17/2019,7100
02/18/2019,7100
02/19/2019,7100
02/20/2019,7100
02/21/2019,7100
02/22/2019,7100
02/23/2019,7100
02/24/2019,7100
02/25/2019,7100
02/26/2019,7100
02/27/2019,7100
02/28/2019,7100
03/01/2019,7800
03/02/2019,7800
03/03/2019,7800
03/04/2019,7800
03/05/2019,7800
03/06/2019,7800
03/07/2019,7800
03/08/2019,7800
03/09/2019,7800
03/10/2019,7800
03/11/2019,7800
03/12/2019,7800
03/13/2019,7800
03/14/2019,7800
03/15/2019,7800
03/16/2019,7800
03/17/2019,7800
03/18/2019,7800
03/19/2019,7800
03/20/2019,7800
03/21/2019,7800
03/22/2019,7800
03/23/2019,7800
03/24/2019,7800
03/25/2019,7800
03/26/2019,7800
03/27/2019,7800
03/28/2019,7800
03/29/2019,7800
03/30/2019,7800
03/31/2019,7800
04/01/2019,10800
04/02/2019,10800
04/03/2019,10800
04/04/2019,10800
04/05/2019,10800
04/06/2019,10800
04/07/2019,10800
04/08/2019,10800
04/09/2019,10800
04/10/2019,10800
04/11/2019,10800
04/12/2019,10800
04/13/2019,10800
04/14/2019,10800
04/15/2019,10800
04/16/2019,10800
04/17/2019,10800
04/18/2019,10800
04/19/2019,10800
04/20/2019,10800
04/21/2019,10800
04/22/2019,10800
04/23/2019,10800
04/24/2019,10800
04/25/2019,10800
04/26/2019,10800
04/27/2019,10800
04/28/2019,10800
04/29/2019,10800
04/30/2019,10800
05/01/2019,9020
05/02/2019,9020
05/03/2019,9020
05/04/2019,9020
05/05/2019,9020
05/06/2019,9020
05/07/2019,9020
05/08/2019,9020
05/09/2019,9020
05/10/2019,9020
05/11/2019,9020
05/12/2019,9020
05/13/2019,9020
05/14/2019,9020
05/15/2019,9020
05/16/2019,9020
05/17/2019,9020
05/18/2019,9020
05/19/2019,9020
05/20/2019,9020
05/21/2019,9020
05/22/2019,9020
05/23/2019,9020
05/24/2019,9020
05/25/2019,9020
05/26/2019,9020
05/27/2019,9020
05/28/2019,9020
05/29/2019,9020
05/30/2019,9020
05/31/2019,9020
06/01/2019,8490
06/02/2019,8490
06/03/2019,8490
06/04/2019,8490
06/05/2019,8490
06/06/2019,8490
06/07/2019,8490
06/08/2019,8490
06/09/2019,8490
06/10/2019,8490
06/11/2019,8490
06/12/2019,8490
06/13/2019,8490
06/14/2019,8490
06/15/2019,8490
06/16/2019,8490
06/17/2019,8490
06/18/2019,8490
06/19/2019,8490
06/20/2019,8490
06/21/2019,8490
06/22/2019,8490
06/23/2019,8490
06/24/2019,8490
06/25/2019,8490
06/26/2019,8490
06/27/2019,8490
06/28/2019,8490
06/29/2019,8490
06/30/2019,8490
07/01/2019,7620
07/02/2019,7620
07/03/2019,7620
07/04/2019,7620
07/05/2019,7620
07/06/2019,7620
07/07/2019,7620
07/08/2019,7620
07/09/2019,7620
07/10/2019,7620
07/11/2019,7620
07/12/2019,7620
07/13/2019,7620
07/14/2019,7620
07/15/2019,7620
07/16/2019,7620
07/17/2019,7620
07/18/2019,7620
07/19/2019,7620
07/20/2019,7620
07/21/2019,7620
07/22/2019,7620
07/23/2019,7620
07/24/2019,7620
07/25/2019,7620
07/26/2019,7620
07/27/2019,7620
07/28/2019,7620
07/29/2019,7620
07/30/2019,7620
07/31/2019,7620
08/01/2019,7600
08/02/2019,7600
08/03/2019,7600
08/04/2019,7600
08/05/2019,7600
08/06/2019,7600
08/07/2019,7600
08/08/2019,7600
08/09/2019,7600
08/10/2019,7600
08/11/2019,7600
08/12/2019,7600
08/13/2019,7600
08/14/2019,7600
08/15/2019,7600
08/16/2019,7600
08/17/2019,7600
08/18/2019,7600
08/19/2019,7600
08/20/2019,7600
08/21/2019,7600
08/22/2019,7600
08/23/2019,7600
08/24/2019,7600
08/25/2019,7600
08/26/2019,7600
08/27/2019,7600
08/28/2019,7600
08/29/2019,7600
08/30/2019,7600
08/31/2019,7600
09/01/2019,6720
09/02/2019,6720
09/03/2019,6720
09/04/2019,6720
09/05/2019,6720
09/06/2019,6720
09/07/2019,6720
09/08/2019,6720
09/09/2019,6720
09/10/2019,6720
09/11/2019,6720
09/12/2019,6720
09/13/2019,6720
09/14/2019,6720
09/15/2019,6720
09/16/2019,6720
09/17/2019,6720
09/18/2019,6720
09/19/2019,6720
09/20/2019,6720
09/21/2019,6720
09/22/2019,6720
09/23/2019,6720
09/24/2019,6720
09/25/2019,6720
09/26/2019,6720
09/27/2019,6720
09/28/2019,6720
09/29/2019,6720
09/30/2019,6720
10/01/2019,6915
10/02/2019,6915
10/03/2019,6915
10/04/2019,6915
10/05/2019,6915
10/06/2019,6915
10/07/2019,6915
10/08/2019,6915
10/09/2019,6915
10/10/2019,6915
10/11/2019,6915
10/12/2019,6915
10/13/2019,6915
10/14/2019,6915
10/15/2019,6915
10/16/2019,6915
10/17/2019,6915
10/18/2019,6915
10/19/2019,6915
10/20/2019,6915
10/21/2019,6915
10/22/2019,6915
10/23/2019,6915
10/24/2019,6915
10/25/2019,6915
10/26/2019,6915
10/27/2019,6915
10/28/2019,6915
10/29/2019,6915
10/30/2019,6915
10/31/2019,6915
11/01/2019,7300
11/02/2019,7300
11/03/2019,7300
11/04/2019,7300
11/05/2019,7300
11/06/2019,7300
11/07/2019,7300
11/08/2019,7300
11/09/2019,7300
11/10/2019,7300
11/11/2019,7300
11/12/2019,7300
11/13/2019,7300
11/14/2019,7300
11/15/2019,7300
11/16/2019,7300
11/17/2019,7300
11/18/2019,7300
11/19/2019,7300
11/20/2019,7300
11/21/2019,7300
11/22/2019,7300
11/23/2019,7300
11/24/2019,7300
11/25/2019,7300
11/26/2019,7300
11/27/2019,7300
11/28/2019,7300
11/29/2019,7300
11/30/2019,7300
12/01/2019,7450
12/02/2019,7450
12/03/2019,7450
12/04/2019,7450
12/05/2019,7450
12/06/2019,7450
12/07/2019,7450
12/08/2019,7450
12/09/2019,7450
12/10/2019,7450
12/11/2019,7450
12/12/2019,7450
12/13/2019,7450
12/14/2019,7450
12/15/2019,7450
12/16/2019,7450
12/17/2019,7450
12/18/2019,7450
12/19/2019,7450
12/20/2019,7450
12/21/2019,7450
12/22/2019,7450
12/23/2019,7450
12/24/2019,7450
12/25/2019,7450
12/26/2019,7450
12/27/2019,7450
12/28/2019,7450
12/29/2019,7450
12/30/2019,7450
12/31/2019,7450
01/01/2020,3650
01/02/2020,3650
01/03/2020,3650
01/04/2020,3650
01/05/2020,3650
01/06/2020,3650
01/07/2020,3650
01/08/2020,3650
01/09/2020,3650
01/10/2020,3650
01/11/2020,3650
01/12/2020,3650
01/13/2020,3650
01/14/2020,3650
01/15/2020,3650
01/16/2020,3650
01/17/2020,3650
01/18/2020,3650
01/19/2020,3650
01/20/2020,3650
01/21/2020,3650
01/22/2020,3650
01/23/2020,3650
01/24/2020,3650
01/25/2020,3650
01/26/2020,3650
01/27/2020,3650
01/28/2020,3650
01/29/2020,3650
01/30/2020,3650
01/31/2020,3650
02/01/2020,4370
02/02/2020,4370
02/03/2020,4370
02/04/2020,4370
02/05/2020,4370
02/06/2020,4370
02/07/2020,4370
02/08/2020,4370
02/09/2020,4370
02/10/2020,4370
02/11/2020,4370
02/12/2020,4370
02/13/2020,4370
02/14/2020,4370
02/15/2020,4370
02/16/2020,4370
02/17/2020,4370
02/18/2020,4370
02/19/2020,4370
02/20/2020,4370
02/21/2020,4370
02/22/2020,4370
02/23/2020,4370
02/24/2020,4370
02/25/2020,4370
02/26/2020,4370
02/27/2020,4370
02/28/2020,4370
02/29/2020,4370
03/01/2020,8900
03/02/2020,8900
03/03/2020,8900
03/04/2020,8900
03/05/2020,8900
03/06/2020,8900
03/07/2020,8900
03/08/2020,8900
03/09/2020,8900
03/10/2020,8900
03/11/2020,8900
03/12/2020,8900
03/13/2020,8900
03/14/2020,8900
03/15/2020,8900
03/16/2020,8900
03/17/2020,8900
03/18/2020,8900
03/19/2020,8900
03/20/2020,8900
03/21/2020,8900
03/22/2020,8900
03/23/2020,8900
03/24/2020,8900
03/25/2020,8900
03/26/2020,8900
03/27/2020,8900
03/28/2020,8900
03/29/2020,8900
03/30/2020,8900
03/31/2020,8900
04/01/2020,11700
04/02/2020,11700
04/03/2020,11700
04/04/2020,11700
04/05/2020,11700
04/06/2020,11700
04/07/2020,11700
04/08/2020,11700
04/09/2020,11700
04/10/2020,11700
04/11/2020,11700
04/12/2020,11700
04/13/2020,11700
04/14/2020,11700
04/15/2020,11700
04/16/2020,11700
04/17/2020,11700
04/18/2020,11700
04/19/2020,11700
04/20/2020,11700
04/21/2020,11700
04/22/2020,11700
04/23/2020,11700
04/24/2020,11700
04/25/2020,11700
04/26/2020,11700
04/27/2020,11700
04/28/2020,11700
04/29/2020,11700
04/30/2020,11700
05/01/2020,0
05/02/2020,0
05/03/2020,0
05/04/2020,0
05/05/2020,0
05/06/2020,0
05/07/2020,0
05/08/2020,0
05/09/2020,0
05/10/2020,0
05/11/2020,0
05/12/2020,0
05/13/2020,0
05/14/2020,0
05/15/2020,0
05/16/2020,0
05/17/2020,0
05/18/2020,0
05/19/2020,0
05/20/2020,0
05/21/2020,0
05/22/2020,0
05/23/2020,0
05/24/2020,0
05/25/2020,0
05/26/2020,0
05/27/2020,0
05/28/2020,0
05/29/2020,0
05/30/2020,0
05/31/2020,0
06/01/2020,0
06/02/2020,0
06/03/2020,0
06/04/2020,0
06/05/2020,0
06/06/2020,0
06/07/2020,0
06/08/2020,0
06/09/2020,0
06/10/2020,0
06/11/2020,0
06/12/2020,0
06/13/2020,0
06/14/2020,0
06/15/2020,0
06/16/2020,0
06/17/2020,0
06/18/2020,0
06/19/2020,0
06/20/2020,0
06/21/2020,0
06/22/2020,0
06/23/2020,0
06/24/2020,0
06/25/2020,0
06/26/2020,0
06/27/2020,0
06/28/2020,0
06/29/2020,0
06/30/2020,0
07/01/2020,8020
07/02/2020,8020
07/03/2020,8020
07/04/2020,8020
07/05/2020,8020
07/06/2020,8020
07/07/2020,8020
07/08/2020,8020
07/09/2020,8020
07/10/2020,8020
07/11/2020,8020
07/12/2020,8020
07/13/2020,8020
07/14/2020,8020
07/15/2020,8020
07/16/2020,8020
07/17/2020,8020
07/18/2020,8020
07/19/2020,8020
07/20/2020,8020
07/21/2020,8020
07/22/2020,8020
07/23/2020,8020
07/24/2020,8020
07/25/2020,8020
07/26/2020,8020
07/27/2020,8020
07/28/2020,8020
07/29/2020,8020
07/30/2020,8020
07/31/2020,8020
08/01/2020,7960
08/02/2020,7960
08/03/2020,7960
08/04/2020,7960
08/05/2020,7960
08/06/2020,7960
08/07/2020,7960
08/08/2020,7960
08/09/2020,7960
08/10/2020,7960
08/11/2020,7960
08/12/2020,7960
08/13/2020,7960
08/14/2020,7960
08/15/2020,7960
08/16/2020,7960
08/17/2020,7960
08/18/2020,7960
08/19/2020,7960
08/20/2020,7960
08/21/2020,7960
08/22/2020,7960
08/23/2020,7960
08/24/2020,7960
08/25/2020,7960
08/26/2020,7960
08/27/2020,7960
08/28/2020,7960
08/29/2020,7960
08/30/2020,7960
08/31/2020,7960
09/01/2020,7880
09/02/2020,7880
09/03/2020,7880
09/04/2020,7880
09/05/2020,7880
09/06/2020,7880
09/07/2020,7880
09/08/2020,7880
09/09/2020,7880
09/10/2020,7880
09/11/2020,7880
09/12/2020,7880
09/13/2020,7880
09/14/2020,7880
09/15/2020,7880
09/16/2020,7880
09/17/2020,7880
09/18/2020,7880
09/19/2020,7880
09/20/2020,7880
09/21/2020,7880
09/22/2020,7880
09/23/2020,7880
09/24/2020,7880
09/25/2020,7880
09/26/2020,7880
09/27/2020,7880
09/28/2020,7880
09/29/2020,7880
09/30/2020,7880
10/01/2020,6050
10/02/2020,6050
10/03/2020,6050
10/04/2020,6050
10/05/2020,6050
10/06/2020,6050
10/07/2020,6050
10/08/2020,6050
10/09/2020,6050
10/10/2020,6050
10/11/2020,6050
10/12/2020,6050
10/13/2020,6050
10/14/2020,6050
10/15/2020,6050
10/16/2020,6050
10/17/2020,6050
10/18/2020,6050
10/19/2020,6050
10/20/2020,6050
10/21/2020,6050
10/22/2020,6050
10/23/2020,6050
10/24/2020,6050
10/25/2020,6050
10/26/2020,6050
10/27/2020,6050
10/28/2020,6050
10/29/2020,6050
10/30/2020,6050
10/31/2020,6050
11/01/2020,8450
11/02/2020,8450
11/03/2020,8450
11/04/2020,8450
