Date,Sales
08/17/2017,1120
08/18/2017,1120
08/19/2017,1120
08/20/2017,1120
08/21/2017,1120
08/22/2017,1120
08/23/2017,1120
08/24/2017,1120
08/25/2017,1120
08/26/2017,1120
08/27/2017,1120
08/28/2017,1120
08/29/2017,1120
08/30/2017,1120
08/31/2017,1120
09/01/2017,1110
09/02/2017,1110
09/03/2017,1110
09/04/2017,1110
09/05/2017,1110
09/06/2017,1110
09/07/2017,1110
09/08/2017,1110
09/09/2017,1110
09/10/2017,1110
09/11/2017,1110
09/12/2017,1110
09/13/2017,1110
09/14/2017,1110
09/15/2017,1110
09/16/2017,1110
09/17/2017,1110
09/18/2017,1110
09/19/2017,1110
09/20/2017,1110
09/21/2017,1110
09/22/2017,1110
09/23/2017,1110
09/24/2017,1110
09/25/2017,1110
09/26/2017,1110
09/27/2017,1110
09/28/2017,1110
09/29/2017,1110
09/30/2017,1110
10/01/2017,1210
10/02/2017,1210
10/03/2017,1210
10/04/2017,1210
10/05/2017,1210
10/06/2017,1210
10/07/2017,1210
10/08/2017,1210
10/09/2017,1210
10/10/2017,1210
10/11/2017,1210
10/12/2017,1210
10/13/2017,1210
10/14/2017,1210
10/15/2017,1210
10/16/2017,1210
10/17/2017,1210
10/18/2017,1210
10/19/2017,1210
10/20/2017,1210
10/21/2017,1210
10/22/2017,1210
10/23/2017,1210
10/24/2017,1210
10/25/2017,1210
10/26/2017,1210
10/27/2017,1210
10/28/2017,1210
10/29/2017,1210
10/30/2017,1210
10/31/2017,1210
11/01/2017,1270
11/02/2017,1270
11/03/2017,1270
11/04/2017,1270
11/05/2017,1270
11/06/2017,1270
11/07/2017,1270
11/08/2017,1270
11/09/2017,1270
11/10/2017,1270
11/11/2017,1270
11/12/2017,1270
11/13/2017,1270
11/14/2017,1270
11/15/2017,1270
11/16/2017,1270
11/17/2017,1270
11/18/2017,1270
11/19/2017,1270
11/20/2017,1270
11/21/2017,1270
11/22/2017,1270
11/23/2017,1270
11/24/2017,1270
11/25/2017,1270
11/26/2017,1270
11/27/2017,1270
11/28/2017,1270
11/29/2017,1270
11/30/2017,1270
12/01/2017,1360
12/02/2017,1360
12/03/2017,1360
12/04/2017,1360
12/05/2017,1360
12/06/2017,1360
12/07/2017,1360
12/08/2017,1360
12/09/2017,1360
12/10/2017,1360
12/11/2017,1360
12/12/2017,1360
12/13/2017,1360
12/14/2017,1360
12/15/2017,1360
12/16/2017,1360
12/17/2017,1360
12/18/2017,1360
12/19/2017,1360
12/20/2017,1360
12/21/2017,1360
12/22/2017,1360
12/23/2017,1360
12/24/2017,1360
12/25/2017,1360
12/26/2017,1360
12/27/2017,1360
12/28/2017,1360
12/29/2017,1360
12/30/2017,1360
12/31/2017,1360
01/01/2018,1100
01/02/2018,1100
01/03/2018,1100
01/04/2018,1100
01/05/2018,1100
01/06/2018,1100
01/07/2018,1100
01/08/2018,1100
01/09/2018,1100
01/10/2018,1100
01/11/2018,1100
01/12/2018,1100
01/13/2018,1100
01/14/2018,1100
01/15/2018,1100
01/16/2018,1100
01/17/2018,1100
01/18/2018,1100
01/19/2018,1100
01/20/2018,1100
01/21/2018,1100
01/22/2018,1100
01/23/2018,1100
01/24/2018,1100
01/25/2018,1100
01/26/2018,1100
01/27/2018,1100
01/28/2018,1100
01/29/2018,1100
01/30/2018,1100
01/31/2018,1100
02/01/2018,1020
02/02/2018,1020
02/03/2018,1020
02/04/2018,1020
02/05/2018,1020
02/06/2018,1020
02/07/2018,1020
02/08/2018,1020
02/09/2018,1020
02/10/2018,1020
02/11/2018,1020
02/12/2018,1020
02/13/2018,1020
02/14/2018,1020
02/15/2018,1020
02/16/2018,1020
02/17/2018,1020
02/18/2018,1020
02/19/2018,1020
02/20/2018,1020
02/21/2018,1020
02/22/2018,1020
02/23/2018,1020
02/24/2018,1020
02/25/2018,1020
02/26/2018,1020
02/27/2018,1020
02/28/2018,1020
03/01/2018,2400
03/02/2018,2400
03/03/2018,2400
03/04/2018,2400
03/05/2018,2400
03/06/2018,2400
03/07/2018,2400
03/08/2018,2400
03/09/2018,2400
03/10/2018,2400
03/11/2018,2400
03/12/2018,2400
03/13/2018,2400
03/14/2018,2400
03/15/2018,2400
03/16/2018,2400
03/17/2018,2400
03/18/2018,2400
03/19/2018,2400
03/20/2018,2400
03/21/2018,2400
03/22/2018,2400
03/23/2018,2400
03/24/2018,2400
03/25/2018,2400
03/26/2018,2400
03/27/2018,2400
03/28/2018,2400
03/29/2018,2400
03/30/2018,2400
03/31/2018,2400
04/01/2018,2600
04/02/2018,2600
04/03/2018,2600
04/04/2018,2600
04/05/2018,2600
04/06/2018,2600
04/07/2018,2600
04/08/2018,2600
04/09/2018,2600
04/10/2018,2600
04/11/2018,2600
04/12/2018,2600
04/13/2018,2600
04/14/2018,2600
04/15/2018,2600
04/16/2018,2600
04/17/2018,2600
04/18/2018,2600
04/19/2018,2600
04/20/2018,2600
04/21/2018,2600
04/22/2018,2600
04/23/2018,2600
04/24/2018,2600
04/25/2018,2600
04/26/2018,2600
04/27/2018,2600
04/28/2018,2600
04/29/2018,2600
04/30/2018,2600
05/01/2018,2010
05/02/2018,2010
05/03/2018,2010
05/04/2018,2010
05/05/2018,2010
05/06/2018,2010
05/07/2018,2010
05/08/2018,2010
05/09/2018,2010
05/10/2018,2010
05/11/2018,2010
05/12/2018,2010
05/13/2018,2010
05/14/2018,2010
05/15/2018,2010
05/16/2018,2010
05/17/2018,2010
05/18/2018,2010
05/19/2018,2010
05/20/2018,2010
05/21/2018,2010
05/22/2018,2010
05/23/2018,2010
05/24/2018,2010
05/25/2018,2010
05/26/2018,2010
05/27/2018,2010
05/28/2018,2010
05/29/2018,2010
05/30/2018,2010
05/31/2018,2010
06/01/2018,1980
06/02/2018,1980
06/03/2018,1980
06/04/2018,1980
06/05/2018,1980
06/06/2018,1980
06/07/2018,1980
06/08/2018,1980
06/09/2018,1980
06/10/2018,1980
06/11/2018,1980
06/12/2018,1980
06/13/2018,1980
06/14/2018,1980
06/15/2018,1980
06/16/2018,1980
06/17/2018,1980
06/18/2018,1980
06/19/2018,1980
06/20/2018,1980
06/21/2018,1980
06/22/2018,1980
06/23/2018,1980
06/24/2018,1980
06/25/2018,1980
06/26/2018,1980
06/27/2018,1980
06/28/2018,1980
06/29/2018,1980
06/30/2018,1980
07/01/2018,1995
07/02/2018,1995
07/03/2018,1995
07/04/2018,1995
07/05/2018,1995
07/06/2018,1995
07/07/2018,1995
07/08/2018,1995
07/09/2018,1995
07/10/2018,1995
07/11/2018,1995
07/12/2018,1995
07/13/2018,1995
07/14/2018,1995
07/15/2018,1995
07/16/2018,1995
07/17/2018,1995
07/18/2018,1995
07/19/2018,1995
07/20/2018,1995
07/21/2018,1995
07/22/2018,1995
07/23/2018,1995
07/24/2018,1995
07/25/2018,1995
07/26/2018,1995
07/27/2018,1995
07/28/2018,1995
07/29/2018,1995
07/30/2018,1995
07/31/2018,1995
08/01/2018,1815
08/02/2018,1815
08/03/2018,1815
08/04/2018,1815
08/05/2018,1815
08/06/2018,1815
08/07/2018,1815
08/08/2018,1815
08/09/2018,1815
08/10/2018,1815
08/11/2018,1815
08/12/2018,1815
08/13/2018,1815
08/14/2018,1815
08/15/2018,1815
08/16/2018,1815
08/17/2018,1815
08/18/2018,1815
08/19/2018,1815
08/20/2018,1815
08/21/2018,1815
08/22/2018,1815
08/23/2018,1815
08/24/2018,1815
08/25/2018,1815
08/26/2018,1815
08/27/2018,1815
08/28/2018,1815
08/29/2018,1815
08/30/2018,1815
08/31/2018,1815
09/01/2018,1620
09/02/2018,1620
09/03/2018,1620
09/04/2018,1620
09/05/2018,1620
09/06/2018,1620
09/07/2018,1620
09/08/2018,1620
09/09/2018,1620
09/10/2018,1620
09/11/2018,1620
09/12/2018,1620
09/13/2018,1620
09/14/2018,1620
09/15/2018,1620
09/16/2018,1620
09/17/2018,1620
09/18/2018,1620
09/19/2018,1620
09/20/2018,1620
09/21/2018,1620
09/22/2018,1620
09/23/2018,1620
09/24/2018,1620
09/25/2018,1620
09/26/2018,1620
09/27/2018,1620
09/28/2018,1620
09/29/2018,1620
09/30/2018,1620
10/01/2018,1115
10/02/2018,1115
10/03/2018,1115
10/04/2018,1115
10/05/2018,1115
10/06/2018,1115
10/07/2018,1115
10/08/2018,1115
10/09/2018,1115
10/10/2018,1115
10/11/2018,1115
10/12/2018,1115
10/13/2018,1115
10/14/2018,1115
10/15/2018,1115
10/16/2018,1115
10/17/2018,1115
10/18/2018,1115
10/19/2018,1115
10/20/2018,1115
10/21/2018,1115
10/22/2018,1115
10/23/2018,1115
10/24/2018,1115
10/25/2018,1115
10/26/2018,1115
10/27/2018,1115
10/28/2018,1115
10/29/2018,1115
10/30/2018,1115
10/31/2018,1115
11/01/2018,1280
11/02/2018,1280
11/03/2018,1280
11/04/2018,1280
11/05/2018,1280
11/06/2018,1280
11/07/2018,1280
11/08/2018,1280
11/09/2018,1280
11/10/2018,1280
11/11/2018,1280
11/12/2018,1280
11/13/2018,1280
11/14/2018,1280
11/15/2018,1280
11/16/2018,1280
11/17/2018,1280
11/18/2018,1280
11/19/2018,1280
11/20/2018,1280
11/21/2018,1280
11/22/2018,1280
11/23/2018,1280
11/24/2018,1280
11/25/2018,1280
11/26/2018,1280
11/27/2018,1280
11/28/2018,1280
11/29/2018,1280
11/30/2018,1280
12/01/2018,1430
12/02/2018,1430
12/03/2018,1430
12/04/2018,1430
12/05/2018,1430
12/06/2018,1430
12/07/2018,1430
12/08/2018,1430
12/09/2018,1430
12/10/2018,1430
12/11/2018,1430
12/12/2018,1430
12/13/2018,1430
12/14/2018,1430
12/15/2018,1430
12/16/2018,1430
12/17/2018,1430
12/18/2018,1430
12/19/2018,1430
12/20/2018,1430
12/21/2018,1430
12/22/2018,1430
12/23/2018,1430
12/24/2018,1430
12/25/2018,1430
12/26/2018,1430
12/27/2018,1430
12/28/2018,1430
12/29/2018,1430
12/30/2018,1430
12/31/2018,1430
01/01/2019,980
01/02/2019,980
01/03/2019,980
01/04/2019,980
01/05/2019,980
01/06/2019,980
01/07/2019,980
01/08/2019,980
01/09/2019,980
01/10/2019,980
01/11/2019,980
01/12/2019,980
01/13/2019,980
01/14/2019,980
01/15/2019,980
01/16/2019,980
01/17/2019,980
01/18/2019,980
01/19/2019,980
01/20/2019,980
01/21/2019,980
01/22/2019,980
01/23/2019,980
01/24/2019,980
01/25/2019,980
01/26/2019,980
01/27/2019,980
01/28/2019,980
01/29/2019,980
01/30/2019,980
01/31/2019,980
02/01/2019,1100
02/02/2019,1100
02/03/2019,1100
02/04/2019,1100
02/05/2019,1100
02/06/2019,1100
02/07/2019,1100
02/08/2019,1100
02/09/2019,1100
02/10/2019,1100
02/11/2019,1100
02/12/2019,1100
02/13/2019,1100
02/14/2019,1100
02/15/2019,1100
02/16/2019,1100
02/17/2019,1100
02/18/2019,1100
02/19/2019,1100
02/20/2019,1100
02/21/2019,1100
02/22/2019,1100
02/23/2019,1100
02/24/2019,1100
02/25/2019,1100
02/26/2019,1100
02/27/2019,1100
02/28/2019,1100
03/01/2019,2300
03/02/2019,2300
03/03/2019,2300
03/04/2019,2300
03/05/2019,2300
03/06/2019,2300
03/07/2019,2300
03/08/2019,2300
03/09/2019,2300
03/10/2019,2300
03/11/2019,2300
03/12/2019,2300
03/13/2019,2300
03/14/2019,2300
03/15/2019,2300
03/16/2019,2300
03/17/2019,2300
03/18/2019,2300
03/19/2019,2300
03/20/2019,2300
03/21/2019,2300
03/22/2019,2300
03/23/2019,2300
03/24/2019,2300
03/25/2019,2300
03/26/2019,2300
03/27/2019,2300
03/28/2019,2300
03/29/2019,2300
03/30/2019,2300
03/31/2019,2300
04/01/2019,2720
04/02/2019,2720
04/03/2019,2720
04/04/2019,2720
04/05/2019,2720
04/06/2019,2720
04/07/2019,2720
04/08/2019,2720
04/09/2019,2720
04/10/2019,2720
04/11/2019,2720
04/12/2019,2720
04/13/2019,2720
04/14/2019,2720
04/15/2019,2720
04/16/2019,2720
04/17/2019,2720
04/18/2019,2720
04/19/2019,2720
04/20/2019,2720
04/21/2019,2720
04/22/2019,2720
04/23/2019,2720
04/24/2019,2720
04/25/2019,2720
04/26/2019,2720
04/27/2019,2720
04/28/2019,2720
04/29/2019,2720
04/30/2019,2720
05/01/2019,2480
05/02/2019,2480
05/03/2019,2480
05/04/2019,2480
05/05/2019,2480
05/06/2019,2480
05/07/2019,2480
05/08/2019,2480
05/09/2019,2480
05/10/2019,2480
05/11/2019,2480
05/12/2019,2480
05/13/2019,2480
05/14/2019,2480
05/15/2019,2480
05/16/2019,2480
05/17/2019,2480
05/18/2019,2480
05/19/2019,2480
05/20/2019,2480
05/21/2019,2480
05/22/2019,2480
05/23/2019,2480
05/24/2019,2480
05/25/2019,2480
05/26/2019,2480
05/27/2019,2480
05/28/2019,2480
05/29/2019,2480
05/30/2019,2480
05/31/2019,2480
06/01/2019,1970
06/02/2019,1970
06/03/2019,1970
06/04/2019,1970
06/05/2019,1970
06/06/2019,1970
06/07/2019,1970
06/08/2019,1970
06/09/2019,1970
06/10/2019,1970
06/11/2019,1970
06/12/2019,1970
06/13/2019,1970
06/14/2019,1970
06/15/2019,1970
06/16/2019,1970
06/17/2019,1970
06/18/2019,1970
06/19/2019,1970
06/20/2019,1970
06/21/2019,1970
06/22/2019,1970
06/23/2019,1970
06/24/2019,1970
06/25/2019,1970
06/26/2019,1970
06/27/2019,1970
06/28/2019,1970
06/29/2019,1970
06/30/2019,1970
07/01/2019,2010
07/02/2019,2010
07/03/2019,2010
07/04/2019,2010
07/05/2019,2010
07/06/2019,2010
07/07/2019,2010
07/08/2019,2010
07/09/2019,2010
07/10/2019,2010
07/11/2019,2010
07/12/2019,2010
07/13/2019,2010
07/14/2019,2010
07/15/2019,2010
07/16/2019,2010
07/17/2019,2010
07/18/2019,2010
07/19/2019,2010
07/20/2019,2010
07/21/2019,2010
07/22/2019,2010
07/23/2019,2010
07/24/2019,2010
07/25/2019,2010
07/26/2019,2010
07/27/2019,2010
07/28/2019,2010
07/29/2019,2010
07/30/2019,2010
07/31/2019,2010
08/01/2019,1820
08/02/2019,1820
08/03/2019,1820
08/04/2019,1820
08/05/2019,1820
08/06/2019,1820
08/07/2019,1820
08/08/2019,1820
08/09/2019,1820
08/10/2019,1820
08/11/2019,1820
08/12/2019,1820
08/13/2019,1820
08/14/2019,1820
08/15/2019,1820
08/16/2019,1820
08/17/2019,1820
08/18/2019,1820
08/19/2019,1820
08/20/2019,1820
08/21/2019,1820
08/22/2019,1820
08/23/2019,1820
08/24/2019,1820
08/25/2019,1820
08/26/2019,1820
08/27/2019,1820
08/28/2019,1820
08/29/2019,1820
08/30/2019,1820
08/31/2019,1820
09/01/2019,1760
09/02/2019,1760
09/03/2019,1760
09/04/2019,1760
09/05/2019,1760
09/06/2019,1760
09/07/2019,1760
09/08/2019,1760
09/09/2019,1760
09/10/2019,1760
09/11/2019,1760
09/12/2019,1760
09/13/2019,1760
09/14/2019,1760
09/15/2019,1760
09/16/2019,1760
09/17/2019,1760
09/18/2019,1760
09/19/2019,1760
09/20/2019,1760
09/21/2019,1760
09/22/2019,1760
09/23/2019,1760
09/24/2019,1760
09/25/2019,1760
09/26/2019,1760
09/27/2019,1760
09/28/2019,1760
09/29/2019,1760
09/30/2019,1760
10/01/2019,1420
10/02/2019,1420
10/03/2019,1420
10/04/2019,1420
10/05/2019,1420
10/06/2019,1420
10/07/2019,1420
10/08/2019,1420
10/09/2019,1420
10/10/2019,1420
10/11/2019,1420
10/12/2019,1420
10/13/2019,1420
10/14/2019,1420
10/15/2019,1420
10/16/2019,1420
10/17/2019,1420
10/18/2019,1420
10/19/2019,1420
10/20/2019,1420
10/21/2019,1420
10/22/2019,1420
10/23/2019,1420
10/24/2019,1420
10/25/2019,1420
10/26/2019,1420
10/27/2019,1420
10/28/2019,1420
10/29/2019,1420
10/30/2019,1420
10/31/2019,1420
11/01/2019,1470
11/02/2019,1470
11/03/2019,1470
11/04/2019,1470
11/05/2019,1470
11/06/2019,1470
11/07/2019,1470
11/08/2019,1470
11/09/2019,1470
11/10/2019,1470
11/11/2019,1470
11/12/2019,1470
11/13/2019,1470
11/14/2019,1470
11/15/2019,1470
11/16/2019,1470
11/17/2019,1470
11/18/2019,1470
11/19/2019,1470
11/20/2019,1470
11/21/2019,1470
11/22/2019,1470
11/23/2019,1470
11/24/2019,1470
11/25/2019,1470
11/26/2019,1470
11/27/2019,1470
11/28/2019,1470
11/29/2019,1470
11/30/2019,1470
12/01/2019,1565
12/02/2019,1565
12/03/2019,1565
12/04/2019,1565
12/05/2019,1565
12/06/2019,1565
12/07/2019,1565
12/08/2019,1565
12/09/2019,1565
12/10/2019,1565
12/11/2019,1565
12/12/2019,1565
12/13/2019,1565
12/14/2019,1565
12/15/2019,1565
12/16/2019,1565
12/17/2019,1565
12/18/2019,1565
12/19/2019,1565
12/20/2019,1565
12/21/2019,1565
12/22/2019,1565
12/23/2019,1565
12/24/2019,1565
12/25/2019,1565
12/26/2019,1565
12/27/2019,1565
12/28/2019,1565
12/29/2019,1565
12/30/2019,1565
12/31/2019,1565
01/01/2020,1020
01/02/2020,1020
01/03/2020,1020
01/04/2020,1020
01/05/2020,1020
01/06/2020,1020
01/07/2020,1020
01/08/2020,1020
01/09/2020,1020
01/10/2020,1020
01/11/2020,1020
01/12/2020,1020
01/13/2020,1020
01/14/2020,1020
01/15/2020,1020
01/16/2020,1020
01/17/2020,1020
01/18/2020,1020
01/19/2020,1020
01/20/2020,1020
01/21/2020,1020
01/22/2020,1020
01/23/2020,1020
01/24/2020,1020
01/25/2020,1020
01/26/2020,1020
01/27/2020,1020
01/28/2020,1020
01/29/2020,1020
01/30/2020,1020
01/31/2020,1020
02/01/2020,970
02/02/2020,970
02/03/2020,970
02/04/2020,970
02/05/2020,970
02/06/2020,970
02/07/2020,970
02/08/2020,970
02/09/2020,970
02/10/2020,970
02/11/2020,970
02/12/2020,970
02/13/2020,970
02/14/2020,970
02/15/2020,970
02/16/2020,970
02/17/2020,970
02/18/2020,970
02/19/2020,970
02/20/2020,970
02/21/2020,970
02/22/2020,970
02/23/2020,970
02/24/2020,970
02/25/2020,970
02/26/2020,970
02/27/2020,970
02/28/2020,970
02/29/2020,970
03/01/2020,1210
03/02/2020,1210
03/03/2020,1210
03/04/2020,1210
03/05/2020,1210
03/06/2020,1210
03/07/2020,1210
03/08/2020,1210
03/09/2020,1210
03/10/2020,1210
03/11/2020,1210
03/12/2020,1210
03/13/2020,1210
03/14/2020,1210
03/15/2020,1210
03/16/2020,1210
03/17/2020,1210
03/18/2020,1210
03/19/2020,1210
03/20/2020,1210
03/21/2020,1210
03/22/2020,1210
03/23/2020,1210
03/24/2020,1210
03/25/2020,1210
03/26/2020,1210
03/27/2020,1210
03/28/2020,1210
03/29/2020,1210
03/30/2020,1210
03/31/2020,1210
04/01/2020,1880
04/02/2020,1880
04/03/2020,1880
04/04/2020,1880
04/05/2020,1880
04/06/2020,1880
04/07/2020,1880
04/08/2020,1880
04/09/2020,1880
04/10/2020,1880
04/11/2020,1880
04/12/2020,1880
04/13/2020,1880
04/14/2020,1880
04/15/2020,1880
04/16/2020,1880
04/17/2020,1880
04/18/2020,1880
04/19/2020,1880
04/20/2020,1880
04/21/2020,1880
04/22/2020,1880
04/23/2020,1880
04/24/2020,1880
04/25/2020,1880
04/26/2020,1880
04/27/2020,1880
04/28/2020,1880
04/29/2020,1880
04/30/2020,1880
05/01/2020,0
05/02/2020,0
05/03/2020,0
05/04/2020,0
05/05/2020,0
05/06/2020,0
05/07/2020,0
05/08/2020,0
05/09/2020,0
05/10/2020,0
05/11/2020,0
05/12/2020,0
05/13/2020,0
05/14/2020,0
05/15/2020,0
05/16/2020,0
05/17/2020,0
05/18/2020,0
05/19/2020,0
05/20/2020,0
05/21/2020,0
05/22/2020,0
05/23/2020,0
05/24/2020,0
05/25/2020,0
05/26/2020,0
05/27/2020,0
05/28/2020,0
05/29/2020,0
05/30/2020,0
05/31/2020,0
06/01/2020,0
06/02/2020,0
06/03/2020,0
06/04/2020,0
06/05/2020,0
06/06/2020,0
06/07/2020,0
06/08/2020,0
06/09/2020,0
06/10/2020,0
06/11/2020,0
06/12/2020,0
06/13/2020,0
06/14/2020,0
06/15/2020,0
06/16/2020,0
06/17/2020,0
06/18/2020,0
06/19/2020,0
06/20/2020,0
06/21/2020,0
06/22/2020,0
06/23/2020,0
06/24/2020,0
06/25/2020,0
06/26/2020,0
06/27/2020,0
06/28/2020,0
06/29/2020,0
06/30/2020,0
07/01/2020,860
07/02/2020,860
07/03/2020,860
07/04/2020,860
07/05/2020,860
07/06/2020,860
07/07/2020,860
07/08/2020,860
07/09/2020,860
07/10/2020,860
07/11/2020,860
07/12/2020,860
07/13/2020,860
07/14/2020,860
07/15/2020,860
07/16/2020,860
07/17/2020,860
07/18/2020,860
07/19/2020,860
07/20/2020,860
07/21/2020,860
07/22/2020,860
07/23/2020,860
07/24/2020,860
07/25/2020,860
07/26/2020,860
07/27/2020,860
07/28/2020,860
07/29/2020,860
07/30/2020,860
07/31/2020,860
08/01/2020,920
08/02/2020,920
08/03/2020,920
08/04/2020,920
08/05/2020,920
08/06/2020,920
08/07/2020,920
08/08/2020,920
08/09/2020,920
08/10/2020,920
08/11/2020,920
08/12/2020,920
08/13/2020,920
08/14/2020,920
08/15/2020,920
08/16/2020,920
08/17/2020,920
08/18/2020,920
08/19/2020,920
08/20/2020,920
08/21/2020,920
08/22/2020,920
08/23/2020,920
08/24/2020,920
08/25/2020,920
08/26/2020,920
08/27/2020,920
08/28/2020,920
08/29/2020,920
08/30/2020,920
08/31/2020,920
09/01/2020,970
09/02/2020,970
09/03/2020,970
09/04/2020,970
09/05/2020,970
09/06/2020,970
09/07/2020,970
09/08/2020,970
09/09/2020,970
09/10/2020,970
09/11/2020,970
09/12/2020,970
09/13/2020,970
09/14/2020,970
09/15/2020,970
09/16/2020,970
09/17/2020,970
09/18/2020,970
09/19/2020,970
09/20/2020,970
09/21/2020,970
09/22/2020,970
09/23/2020,970
09/24/2020,970
09/25/2020,970
09/26/2020,970
09/27/2020,970
09/28/2020,970
09/29/2020,970
09/30/2020,970
10/01/2020,750
10/02/2020,750
10/03/2020,750
10/04/2020,750
10/05/2020,750
10/06/2020,750
10/07/2020,750
10/08/2020,750
10/09/2020,750
10/10/2020,750
10/11/2020,750
10/12/2020,750
10/13/2020,750
10/14/2020,750
10/15/2020,750
10/16/2020,750
10/17/2020,750
10/18/2020,750
10/19/2020,750
10/20/2020,750
10/21/2020,750
10/22/2020,750
10/23/2020,750
10/24/2020,750
10/25/2020,750
10/26/2020,750
10/27/2020,750
10/28/2020,750
10/29/2020,750
10/30/2020,750
10/31/2020,750
11/01/2020,880
11/02/2020,880
11/03/2020,880
11/04/2020,880
11/05/2020,880
11/06/2020,880
11/07/2020,880
11/08/2020,880
11/09/2020,880
11/10/2020,880
11/11/2020,880
11/12/2020,880
11/13/2020,880
11/14/2020,880
11/15/2020,880
11/16/2020,880
11/17/2020,880
11/18/2020,880
11/19/2020,880
11/20/2020,880
11/21/2020,880
11/22/2020,880
11/23/2020,880
11/24/2020,880
11/25/2020,880
