Date,Sales
04/13/2018,1430
04/14/2018,1430
04/15/2018,1430
04/16/2018,1430
04/17/2018,1430
04/18/2018,1430
04/19/2018,1430
04/20/2018,1430
04/21/2018,1430
04/22/2018,1430
04/23/2018,1430
04/24/2018,1430
04/25/2018,1430
04/26/2018,1430
04/27/2018,1430
04/28/2018,1430
04/29/2018,1430
04/30/2018,1430
05/01/2018,970
05/02/2018,970
05/03/2018,970
05/04/2018,970
05/05/2018,970
05/06/2018,970
05/07/2018,970
05/08/2018,970
05/09/2018,970
05/10/2018,970
05/11/2018,970
05/12/2018,970
05/13/2018,970
05/14/2018,970
05/15/2018,970
05/16/2018,970
05/17/2018,970
05/18/2018,970
05/19/2018,970
05/20/2018,970
05/21/2018,970
05/22/2018,970
05/23/2018,970
05/24/2018,970
05/25/2018,970
05/26/2018,970
05/27/2018,970
05/28/2018,970
05/29/2018,970
05/30/2018,970
05/31/2018,970
06/01/2018,920
06/02/2018,920
06/03/2018,920
06/04/2018,920
06/05/2018,920
06/06/2018,920
06/07/2018,920
06/08/2018,920
06/09/2018,920
06/10/2018,920
06/11/2018,920
06/12/2018,920
06/13/2018,920
06/14/2018,920
06/15/2018,920
06/16/2018,920
06/17/2018,920
06/18/2018,920
06/19/2018,920
06/20/2018,920
06/21/2018,920
06/22/2018,920
06/23/2018,920
06/24/2018,920
06/25/2018,920
06/26/2018,920
06/27/2018,920
06/28/2018,920
06/29/2018,920
06/30/2018,920
07/01/2018,815
07/02/2018,815
07/03/2018,815
07/04/2018,815
07/05/2018,815
07/06/2018,815
07/07/2018,815
07/08/2018,815
07/09/2018,815
07/10/2018,815
07/11/2018,815
07/12/2018,815
07/13/2018,815
07/14/2018,815
07/15/2018,815
07/16/2018,815
07/17/2018,815
07/18/2018,815
07/19/2018,815
07/20/2018,815
07/21/2018,815
07/22/2018,815
07/23/2018,815
07/24/2018,815
07/25/2018,815
07/26/2018,815
07/27/2018,815
07/28/2018,815
07/29/2018,815
07/30/2018,815
07/31/2018,815
08/01/2018,890
08/02/2018,890
08/03/2018,890
08/04/2018,890
08/05/2018,890
08/06/2018,890
08/07/2018,890
08/08/2018,890
08/09/2018,890
08/10/2018,890
08/11/2018,890
08/12/2018,890
08/13/2018,890
08/14/2018,890
08/15/2018,890
08/16/2018,890
08/17/2018,890
08/18/2018,890
08/19/2018,890
08/20/2018,890
08/21/2018,890
08/22/2018,890
08/23/2018,890
08/24/2018,890
08/25/2018,890
08/26/2018,890
08/27/2018,890
08/28/2018,890
08/29/2018,890
08/30/2018,890
08/31/2018,890
09/01/2018,620
09/02/2018,620
09/03/2018,620
09/04/2018,620
09/05/2018,620
09/06/2018,620
09/07/2018,620
09/08/2018,620
09/09/2018,620
09/10/2018,620
09/11/2018,620
09/12/2018,620
09/13/2018,620
09/14/2018,620
09/15/2018,620
09/16/2018,620
09/17/2018,620
09/18/2018,620
09/19/2018,620
09/20/2018,620
09/21/2018,620
09/22/2018,620
09/23/2018,620
09/24/2018,620
09/25/2018,620
09/26/2018,620
09/27/2018,620
09/28/2018,620
09/29/2018,620
09/30/2018,620
10/01/2018,680
10/02/2018,680
10/03/2018,680
10/04/2018,680
10/05/2018,680
10/06/2018,680
10/07/2018,680
10/08/2018,680
10/09/2018,680
10/10/2018,680
10/11/2018,680
10/12/2018,680
10/13/2018,680
10/14/2018,680
10/15/2018,680
10/16/2018,680
10/17/2018,680
10/18/2018,680
10/19/2018,680
10/20/2018,680
10/21/2018,680
10/22/2018,680
10/23/2018,680
10/24/2018,680
10/25/2018,680
10/26/2018,680
10/27/2018,680
10/28/2018,680
10/29/2018,680
10/30/2018,680
10/31/2018,680
11/01/2018,720
11/02/2018,720
11/03/2018,720
11/04/2018,720
11/05/2018,720
11/06/2018,720
11/07/2018,720
11/08/2018,720
11/09/2018,720
11/10/2018,720
11/11/2018,720
11/12/2018,720
11/13/2018,720
11/14/2018,720
11/15/2018,720
11/16/2018,720
11/17/2018,720
11/18/2018,720
11/19/2018,720
11/20/2018,720
11/21/2018,720
11/22/2018,720
11/23/2018,720
11/24/2018,720
11/25/2018,720
11/26/2018,720
11/27/2018,720
11/28/2018,720
11/29/2018,720
11/30/2018,720
12/01/2018,980
12/02/2018,980
12/03/2018,980
12/04/2018,980
12/05/2018,980
12/06/2018,980
12/07/2018,980
12/08/2018,980
12/09/2018,980
12/10/2018,980
12/11/2018,980
12/12/2018,980
12/13/2018,980
12/14/2018,980
12/15/2018,980
12/16/2018,980
12/17/2018,980
12/18/2018,980
12/19/2018,980
12/20/2018,980
12/21/2018,980
12/22/2018,980
12/23/2018,980
12/24/2018,980
12/25/2018,980
12/26/2018,980
12/27/2018,980
12/28/2018,980
12/29/2018,980
12/30/2018,980
12/31/2018,980
01/01/2019,570
01/02/2019,570
01/03/2019,570
01/04/2019,570
01/05/2019,570
01/06/2019,570
01/07/2019,570
01/08/2019,570
01/09/2019,570
01/10/2019,570
01/11/2019,570
01/12/2019,570
01/13/2019,570
01/14/2019,570
01/15/2019,570
01/16/2019,570
01/17/2019,570
01/18/2019,570
01/19/2019,570
01/20/2019,570
01/21/2019,570
01/22/2019,570
01/23/2019,570
01/24/2019,570
01/25/2019,570
01/26/2019,570
01/27/2019,570
01/28/2019,570
01/29/2019,570
01/30/2019,570
01/31/2019,570
02/01/2019,610
02/02/2019,610
02/03/2019,610
02/04/2019,610
02/05/2019,610
02/06/2019,610
02/07/2019,610
02/08/2019,610
02/09/2019,610
02/10/2019,610
02/11/2019,610
02/12/2019,610
02/13/2019,610
02/14/2019,610
02/15/2019,610
02/16/2019,610
02/17/2019,610
02/18/2019,610
02/19/2019,610
02/20/2019,610
02/21/2019,610
02/22/2019,610
02/23/2019,610
02/24/2019,610
02/25/2019,610
02/26/2019,610
02/27/2019,610
02/28/2019,610
03/01/2019,1270
03/02/2019,1270
03/03/2019,1270
03/04/2019,1270
03/05/2019,1270
03/06/2019,1270
03/07/2019,1270
03/08/2019,1270
03/09/2019,1270
03/10/2019,1270
03/11/2019,1270
03/12/2019,1270
03/13/2019,1270
03/14/2019,1270
03/15/2019,1270
03/16/2019,1270
03/17/2019,1270
03/18/2019,1270
03/19/2019,1270
03/20/2019,1270
03/21/2019,1270
03/22/2019,1270
03/23/2019,1270
03/24/2019,1270
03/25/2019,1270
03/26/2019,1270
03/27/2019,1270
03/28/2019,1270
03/29/2019,1270
03/30/2019,1270
03/31/2019,1270
04/01/2019,1220
04/02/2019,1220
04/03/2019,1220
04/04/2019,1220
04/05/2019,1220
04/06/2019,1220
04/07/2019,1220
04/08/2019,1220
04/09/2019,1220
04/10/2019,1220
04/11/2019,1220
04/12/2019,1220
04/13/2019,1220
04/14/2019,1220
04/15/2019,1220
04/16/2019,1220
04/17/2019,1220
04/18/2019,1220
04/19/2019,1220
04/20/2019,1220
04/21/2019,1220
04/22/2019,1220
04/23/2019,1220
04/24/2019,1220
04/25/2019,1220
04/26/2019,1220
04/27/2019,1220
04/28/2019,1220
04/29/2019,1220
04/30/2019,1220
05/01/2019,1020
05/02/2019,1020
05/03/2019,1020
05/04/2019,1020
05/05/2019,1020
05/06/2019,1020
05/07/2019,1020
05/08/2019,1020
05/09/2019,1020
05/10/2019,1020
05/11/2019,1020
05/12/2019,1020
05/13/2019,1020
05/14/2019,1020
05/15/2019,1020
05/16/2019,1020
05/17/2019,1020
05/18/2019,1020
05/19/2019,1020
05/20/2019,1020
05/21/2019,1020
05/22/2019,1020
05/23/2019,1020
05/24/2019,1020
05/25/2019,1020
05/26/2019,1020
05/27/2019,1020
05/28/2019,1020
05/29/2019,1020
05/30/2019,1020
05/31/2019,1020
06/01/2019,1005
06/02/2019,1005
06/03/2019,1005
06/04/2019,1005
06/05/2019,1005
06/06/2019,1005
06/07/2019,1005
06/08/2019,1005
06/09/2019,1005
06/10/2019,1005
06/11/2019,1005
06/12/2019,1005
06/13/2019,1005
06/14/2019,1005
06/15/2019,1005
06/16/2019,1005
06/17/2019,1005
06/18/2019,1005
06/19/2019,1005
06/20/2019,1005
06/21/2019,1005
06/22/2019,1005
06/23/2019,1005
06/24/2019,1005
06/25/2019,1005
06/26/2019,1005
06/27/2019,1005
06/28/2019,1005
06/29/2019,1005
06/30/2019,1005
07/01/2019,980
07/02/2019,980
07/03/2019,980
07/04/2019,980
07/05/2019,980
07/06/2019,980
07/07/2019,980
07/08/2019,980
07/09/2019,980
07/10/2019,980
07/11/2019,980
07/12/2019,980
07/13/2019,980
07/14/2019,980
07/15/2019,980
07/16/2019,980
07/17/2019,980
07/18/2019,980
07/19/2019,980
07/20/2019,980
07/21/2019,980
07/22/2019,980
07/23/2019,980
07/24/2019,980
07/25/2019,980
07/26/2019,980
07/27/2019,980
07/28/2019,980
07/29/2019,980
07/30/2019,980
07/31/2019,980
08/01/2019,910
08/02/2019,910
08/03/2019,910
08/04/2019,910
08/05/2019,910
08/06/2019,910
08/07/2019,910
08/08/2019,910
08/09/2019,910
08/10/2019,910
08/11/2019,910
08/12/2019,910
08/13/2019,910
08/14/2019,910
08/15/2019,910
08/16/2019,910
08/17/2019,910
08/18/2019,910
08/19/2019,910
08/20/2019,910
08/21/2019,910
08/22/2019,910
08/23/2019,910
08/24/2019,910
08/25/2019,910
08/26/2019,910
08/27/2019,910
08/28/2019,910
08/29/2019,910
08/30/2019,910
08/31/2019,910
09/01/2019,810
09/02/2019,810
09/03/2019,810
09/04/2019,810
09/05/2019,810
09/06/2019,810
09/07/2019,810
09/08/2019,810
09/09/2019,810
09/10/2019,810
09/11/2019,810
09/12/2019,810
09/13/2019,810
09/14/2019,810
09/15/2019,810
09/16/2019,810
09/17/2019,810
09/18/2019,810
09/19/2019,810
09/20/2019,810
09/21/2019,810
09/22/2019,810
09/23/2019,810
09/24/2019,810
09/25/2019,810
09/26/2019,810
09/27/2019,810
09/28/2019,810
09/29/2019,810
09/30/2019,810
10/01/2019,780
10/02/2019,780
10/03/2019,780
10/04/2019,780
10/05/2019,780
10/06/2019,780
10/07/2019,780
10/08/2019,780
10/09/2019,780
10/10/2019,780
10/11/2019,780
10/12/2019,780
10/13/2019,780
10/14/2019,780
10/15/2019,780
10/16/2019,780
10/17/2019,780
10/18/2019,780
10/19/2019,780
10/20/2019,780
10/21/2019,780
10/22/2019,780
10/23/2019,780
10/24/2019,780
10/25/2019,780
10/26/2019,780
10/27/2019,780
10/28/2019,780
10/29/2019,780
10/30/2019,780
10/31/2019,780
11/01/2019,805
11/02/2019,805
11/03/2019,805
11/04/2019,805
11/05/2019,805
11/06/2019,805
11/07/2019,805
11/08/2019,805
11/09/2019,805
11/10/2019,805
11/11/2019,805
11/12/2019,805
11/13/2019,805
11/14/2019,805
11/15/2019,805
11/16/2019,805
11/17/2019,805
11/18/2019,805
11/19/2019,805
11/20/2019,805
11/21/2019,805
11/22/2019,805
11/23/2019,805
11/24/2019,805
11/25/2019,805
11/26/2019,805
11/27/2019,805
11/28/2019,805
11/29/2019,805
11/30/2019,805
12/01/2019,1070
12/02/2019,1070
12/03/2019,1070
12/04/2019,1070
12/05/2019,1070
12/06/2019,1070
12/07/2019,1070
12/08/2019,1070
12/09/2019,1070
12/10/2019,1070
12/11/2019,1070
12/12/2019,1070
12/13/2019,1070
12/14/2019,1070
12/15/2019,1070
12/16/2019,1070
12/17/2019,1070
12/18/2019,1070
12/19/2019,1070
12/20/2019,1070
12/21/2019,1070
12/22/2019,1070
12/23/2019,1070
12/24/2019,1070
12/25/2019,1070
12/26/2019,1070
12/27/2019,1070
12/28/2019,1070
12/29/2019,1070
12/30/2019,1070
12/31/2019,1070
01/01/2020,870
01/02/2020,870
01/03/2020,870
01/04/2020,870
01/05/2020,870
01/06/2020,870
01/07/2020,870
01/08/2020,870
01/09/2020,870
01/10/2020,870
01/11/2020,870
01/12/2020,870
01/13/2020,870
01/14/2020,870
01/15/2020,870
01/16/2020,870
01/17/2020,870
01/18/2020,870
01/19/2020,870
01/20/2020,870
01/21/2020,870
01/22/2020,870
01/23/2020,870
01/24/2020,870
01/25/2020,870
01/26/2020,870
01/27/2020,870
01/28/2020,870
01/29/2020,870
01/30/2020,870
01/31/2020,870
02/01/2020,1220
02/02/2020,1220
02/03/2020,1220
02/04/2020,1220
02/05/2020,1220
02/06/2020,1220
02/07/2020,1220
02/08/2020,1220
02/09/2020,1220
02/10/2020,1220
02/11/2020,1220
02/12/2020,1220
02/13/2020,1220
02/14/2020,1220
02/15/2020,1220
02/16/2020,1220
02/17/2020,1220
02/18/2020,1220
02/19/2020,1220
02/20/2020,1220
02/21/2020,1220
02/22/2020,1220
02/23/2020,1220
02/24/2020,1220
02/25/2020,1220
02/26/2020,1220
02/27/2020,1220
02/28/2020,1220
02/29/2020,1220
03/01/2020,1380
03/02/2020,1380
03/03/2020,1380
03/04/2020,1380
03/05/2020,1380
03/06/2020,1380
03/07/2020,1380
03/08/2020,1380
03/09/2020,1380
03/10/2020,1380
03/11/2020,1380
03/12/2020,1380
03/13/2020,1380
03/14/2020,1380
03/15/2020,1380
03/16/2020,1380
03/17/2020,1380
03/18/2020,1380
03/19/2020,1380
03/20/2020,1380
03/21/2020,1380
03/22/2020,1380
03/23/2020,1380
03/24/2020,1380
03/25/2020,1380
03/26/2020,1380
03/27/2020,1380
03/28/2020,1380
03/29/2020,1380
03/30/2020,1380
03/31/2020,1380
04/01/2020,280
04/02/2020,280
04/03/2020,280
04/04/2020,280
04/05/2020,280
04/06/2020,280
04/07/2020,280
04/08/2020,280
04/09/2020,280
04/10/2020,280
04/11/2020,280
04/12/2020,280
04/13/2020,280
04/14/2020,280
04/15/2020,280
04/16/2020,280
04/17/2020,280
04/18/2020,280
04/19/2020,280
04/20/2020,280
04/21/2020,280
04/22/2020,280
04/23/2020,280
04/24/2020,280
04/25/2020,280
04/26/2020,280
04/27/2020,280
04/28/2020,280
04/29/2020,280
04/30/2020,280
05/01/2020,0
05/02/2020,0
05/03/2020,0
05/04/2020,0
05/05/2020,0
05/06/2020,0
05/07/2020,0
05/08/2020,0
05/09/2020,0
05/10/2020,0
05/11/2020,0
05/12/2020,0
05/13/2020,0
05/14/2020,0
05/15/2020,0
05/16/2020,0
05/17/2020,0
05/18/2020,0
05/19/2020,0
05/20/2020,0
05/21/2020,0
05/22/2020,0
05/23/2020,0
05/24/2020,0
05/25/2020,0
05/26/2020,0
05/27/2020,0
05/28/2020,0
05/29/2020,0
05/30/2020,0
05/31/2020,0
06/01/2020,0
06/02/2020,0
06/03/2020,0
06/04/2020,0
06/05/2020,0
06/06/2020,0
06/07/2020,0
06/08/2020,0
06/09/2020,0
06/10/2020,0
06/11/2020,0
06/12/2020,0
06/13/2020,0
06/14/2020,0
06/15/2020,0
06/16/2020,0
06/17/2020,0
06/18/2020,0
06/19/2020,0
06/20/2020,0
06/21/2020,0
06/22/2020,0
06/23/2020,0
06/24/2020,0
06/25/2020,0
06/26/2020,0
06/27/2020,0
06/28/2020,0
06/29/2020,0
06/30/2020,0
07/01/2020,770
07/02/2020,770
07/03/2020,770
07/04/2020,770
07/05/2020,770
07/06/2020,770
07/07/2020,770
07/08/2020,770
07/09/2020,770
07/10/2020,770
07/11/2020,770
07/12/2020,770
07/13/2020,770
07/14/2020,770
07/15/2020,770
07/16/2020,770
07/17/2020,770
07/18/2020,770
07/19/2020,770
07/20/2020,770
07/21/2020,770
07/22/2020,770
07/23/2020,770
07/24/2020,770
07/25/2020,770
07/26/2020,770
07/27/2020,770
07/28/2020,770
07/29/2020,770
07/30/2020,770
07/31/2020,770
08/01/2020,660
08/02/2020,660
08/03/2020,660
08/04/2020,660
08/05/2020,660
08/06/2020,660
08/07/2020,660
08/08/2020,660
08/09/2020,660
08/10/2020,660
08/11/2020,660
08/12/2020,660
08/13/2020,660
08/14/2020,660
08/15/2020,660
08/16/2020,660
08/17/2020,660
08/18/2020,660
08/19/2020,660
08/20/2020,660
08/21/2020,660
08/22/2020,660
08/23/2020,660
08/24/2020,660
08/25/2020,660
08/26/2020,660
08/27/2020,660
08/28/2020,660
08/29/2020,660
08/30/2020,660
08/31/2020,660
09/01/2020,845
09/02/2020,845
09/03/2020,845
09/04/2020,845
09/05/2020,845
09/06/2020,845
09/07/2020,845
09/08/2020,845
09/09/2020,845
09/10/2020,845
09/11/2020,845
09/12/2020,845
09/13/2020,845
09/14/2020,845
09/15/2020,845
09/16/2020,845
09/17/2020,845
09/18/2020,845
09/19/2020,845
09/20/2020,845
09/21/2020,845
09/22/2020,845
09/23/2020,845
09/24/2020,845
09/25/2020,845
09/26/2020,845
09/27/2020,845
09/28/2020,845
09/29/2020,845
09/30/2020,845
10/01/2020,970
10/02/2020,970
10/03/2020,970
10/04/2020,970
10/05/2020,970
10/06/2020,970
10/07/2020,970
10/08/2020,970
10/09/2020,970
10/10/2020,970
10/11/2020,970
10/12/2020,970
10/13/2020,970
10/14/2020,970
10/15/2020,970
10/16/2020,970
10/17/2020,970
10/18/2020,970
10/19/2020,970
10/20/2020,970
10/21/2020,970
10/22/2020,970
10/23/2020,970
10/24/2020,970
10/25/2020,970
10/26/2020,970
10/27/2020,970
10/28/2020,970
10/29/2020,970
10/30/2020,970
10/31/2020,970
11/01/2020,1020
11/02/2020,1020
11/03/2020,1020
11/04/2020,1020
11/05/2020,1020
11/06/2020,1020
11/07/2020,1020
11/08/2020,1020
11/09/2020,1020
11/10/2020,1020
11/11/2020,1020
11/12/2020,1020
11/13/2020,1020
11/14/2020,1020
11/15/2020,1020
11/16/2020,1020
11/17/2020,1020
11/18/2020,1020
11/19/2020,1020
11/20/2020,1020
11/21/2020,1020
11/22/2020,1020
11/23/2020,1020
11/24/2020,1020
11/25/2020,1020
11/26/2020,1020
11/27/2020,1020
11/28/2020,1020
11/29/2020,1020
11/30/2020,1020
12/01/2020,1280
12/02/2020,1280
12/03/2020,1280
12/04/2020,1280
12/05/2020,1280
12/06/2020,1280
12/07/2020,1280
12/08/2020,1280
12/09/2020,1280
12/10/2020,1280
12/11/2020,1280
12/12/2020,1280
12/13/2020,1280
12/14/2020,1280
12/15/2020,1280
12/16/2020,1280
12/17/2020,1280
12/18/2020,1280
12/19/2020,1280
12/20/2020,1280
12/21/2020,1280
12/22/2020,1280
12/23/2020,1280
12/24/2020,1280
12/25/2020,1280
12/26/2020,1280
12/27/2020,1280
12/28/2020,1280
12/29/2020,1280
12/30/2020,1280
12/31/2020,1280
